mean_dce_full,max_dce_full,mean_dce_base,mean_cos_full,mean_cos_base,mean_l2_full,mean_l2_base,d_new,percentile
0.1334081667231447,1.2622980910425845,13.837089122331413,0.6526513767425572,0.46637994882207434,0.7761274683879178,25.196647575945484,32,0.25
0.19114989269174298,2.463839941262849,12.601130972551676,0.6510656068016283,0.4569240642305861,0.7907024150053091,23.15392478745595,32,0.5
0.35935558567717163,4.257617474302497,12.542531486501755,0.5985359533981213,0.43586711214564516,1.073105914986367,22.935919247728062,32,0.75
0.1229985598102338,1.0822320117474304,13.837089122331413,0.6822479220872366,0.46637994882207434,0.7212680041964122,25.196647575945484,64,0.25
0.15731955269400202,1.8116740088105727,12.601130972551676,0.6813525016671792,0.4569240642305861,0.7372541701034022,23.15392478745595,64,0.5
0.2911336552581046,3.2915748898678414,12.542531486501755,0.6405815858803798,0.43586711214564516,0.9662513192257401,22.935919247728062,64,0.75
0.11251482548288716,0.8444383259911894,13.837089122331413,0.7018669907515098,0.46637994882207434,0.6976275307577846,25.196647575945484,128,0.25
0.13489424488873827,1.3591226138032306,12.601130972551676,0.7065022879834431,0.4569240642305861,0.7018597091184504,23.15392478745595,128,0.5
0.2455911837795098,2.6830029368575623,12.542531486501755,0.6748014735050896,0.43586711214564516,0.889048219255899,22.935919247728062,128,0.75
